start;capacidad_maxima;total_disponibilidad;ocupacion;Ciudad;;
2021-10-01;111;111;0;Madrid;;
2021-10-02;111;111;0;Madrid;;
2021-10-03;111;111;0;Madrid;;
2021-10-04;111;111;0;Madrid;;
2021-10-05;111;111;0;Madrid;;
2021-10-06;111;111;0;Madrid;;
2021-10-07;111;111;0;Madrid;;
2021-10-08;111;111;0;Madrid;;
2021-10-09;111;111;0;Madrid;;
2021-10-10;111;111;0;Madrid;;
2021-10-11;111;111;0;Madrid;;
2021-10-12;111;111;0;Madrid;;
2021-10-13;111;111;0;Madrid;;
2021-10-14;111;111;0;Madrid;;
2021-10-15;111;111;0;Madrid;;
2021-10-16;111;111;0;Madrid;;
2021-10-17;111;111;0;Madrid;;
2021-10-18;111;111;0;Madrid;;
2021-10-19;111;111;0;Madrid;;
2021-10-20;111;111;0;Madrid;;
2021-10-21;111;111;0;Madrid;;
2021-10-22;111;111;0;Madrid;;
2021-10-23;111;111;0;Madrid;;
2021-10-24;111;111;0;Madrid;;
2021-10-25;111;111;0;Madrid;;
2021-10-26;111;111;0;Madrid;;
2021-10-27;111;111;0;Madrid;;
2021-10-28;111;111;0;Madrid;;
2021-10-29;111;111;0;Madrid;;
2021-10-30;111;111;0;Madrid;;
2021-10-31;111;111;0;Madrid;;
2021-11-01;111;111;0;Madrid;;
2021-11-02;111;111;0;Madrid;;
2021-11-03;111;111;0;Madrid;;
2021-11-04;111;111;0;Madrid;;
2021-11-05;111;111;0;Madrid;;
2021-11-06;111;111;0;Madrid;;
2021-11-07;111;111;0;Madrid;;
2021-11-08;111;111;0;Madrid;;
2021-11-09;111;111;0;Madrid;;
2021-11-10;111;111;0;Madrid;;
2021-11-11;111;111;0;Madrid;;
2021-11-12;111;111;0;Madrid;;
2021-11-13;111;111;0;Madrid;;
2021-11-14;111;111;0;Madrid;;
2021-11-15;111;111;0;Madrid;;
2021-11-16;111;111;0;Madrid;;
2021-11-17;111;111;0;Madrid;;
2021-11-18;111;111;0;Madrid;;
2021-11-19;111;111;0;Madrid;;
2021-11-20;111;111;0;Madrid;;
2021-11-21;111;111;0;Madrid;;
2021-11-22;111;111;0;Madrid;;
2021-11-23;111;111;0;Madrid;;
2021-11-24;111;111;0;Madrid;;
2021-11-25;111;111;0;Madrid;;
2021-11-26;111;111;0;Madrid;;
2021-11-27;111;111;0;Madrid;;
2021-11-28;111;111;0;Madrid;;
2021-11-29;111;111;0;Madrid;;
2021-11-30;111;111;0;Madrid;;
2021-12-01;111;111;0;Madrid;;
2021-12-02;111;111;0;Madrid;;
2021-12-03;111;111;0;Madrid;;
2021-12-04;111;111;0;Madrid;;
2021-12-05;111;111;0;Madrid;;
2021-12-06;111;111;0;Madrid;;
2021-12-07;111;111;0;Madrid;;
2021-12-08;111;111;0;Madrid;;
2021-12-09;111;111;0;Madrid;;
2021-12-10;111;111;0;Madrid;;
2021-12-11;111;111;0;Madrid;;
2021-12-12;111;111;0;Madrid;;
2021-12-13;111;111;0;Madrid;;
2021-12-14;111;111;0;Madrid;;
2021-12-15;111;111;0;Madrid;;
2021-12-16;111;111;0;Madrid;;
2021-12-17;111;111;0;Madrid;;
2021-12-18;111;111;0;Madrid;;
2021-12-19;111;111;0;Madrid;;
2021-12-20;111;111;0;Madrid;;
2021-12-21;111;111;0;Madrid;;
2021-12-22;111;111;0;Madrid;;
2021-12-23;111;111;0;Madrid;;
2021-12-24;111;111;0;Madrid;;
2021-12-25;111;111;0;Madrid;;
2021-12-26;111;111;0;Madrid;;
2021-12-27;111;111;0;Madrid;;
2021-12-28;111;111;0;Madrid;;
2021-12-29;111;111;0;Madrid;;
2021-12-30;111;111;0;Madrid;;
2021-12-31;111;111;0;Madrid;;
2022-01-01;111;111;0;Madrid;;
2022-01-02;111;111;0;Madrid;;
2022-01-03;111;111;0;Madrid;;
2022-01-04;111;111;0;Madrid;;
2022-01-05;111;111;0;Madrid;;
2022-01-06;111;111;0;Madrid;;
2022-01-07;111;111;0;Madrid;;
2022-01-08;111;111;0;Madrid;;
2022-01-09;111;111;0;Madrid;;
2022-01-10;111;111;0;Madrid;;
2022-01-11;111;111;0;Madrid;;
2022-01-12;111;111;0;Madrid;;
2022-01-13;111;111;0;Madrid;;
2022-01-14;111;111;0;Madrid;;
2022-01-15;111;111;0;Madrid;;
2022-01-16;111;111;0;Madrid;;
2022-01-17;111;111;0;Madrid;;
2022-01-18;111;111;0;Madrid;;
2022-01-19;111;111;0;Madrid;;
2022-01-20;111;111;0;Madrid;;
2022-01-21;111;111;0;Madrid;;
2022-01-22;111;111;0;Madrid;;
2022-01-23;111;111;0;Madrid;;
2022-01-24;111;111;0;Madrid;;
2022-01-25;111;111;0;Madrid;;
2022-01-26;111;111;0;Madrid;;
2022-01-27;111;111;0;Madrid;;
2022-01-28;111;111;0;Madrid;;
2022-01-29;111;111;0;Madrid;;
2022-01-30;111;111;0;Madrid;;
2022-01-31;111;111;0;Madrid;;
2022-02-01;111;111;0;Madrid;;
2022-02-02;111;111;0;Madrid;;
2022-02-03;111;111;0;Madrid;;
2022-02-04;111;111;0;Madrid;;
2022-02-05;111;111;0;Madrid;;
2022-02-06;111;111;0;Madrid;;
2022-02-07;111;111;0;Madrid;;
2022-02-08;111;111;0;Madrid;;
2022-02-09;111;111;0;Madrid;;
2022-02-10;111;111;0;Madrid;;
2022-02-11;111;111;0;Madrid;;
2022-02-12;111;111;0;Madrid;;
2022-02-13;111;111;0;Madrid;;
2022-02-14;111;111;0;Madrid;;
2022-02-15;111;111;0;Madrid;;
2022-02-16;111;111;0;Madrid;;
2022-02-17;111;111;0;Madrid;;
2022-02-18;111;111;0;Madrid;;
2022-02-19;111;111;0;Madrid;;
2022-02-20;111;111;0;Madrid;;
2022-02-21;111;111;0;Madrid;;
2022-02-22;111;111;0;Madrid;;
2022-02-23;111;111;0;Madrid;;
2022-02-24;111;111;0;Madrid;;
2022-02-25;111;111;0;Madrid;;
2022-02-26;111;111;0;Madrid;;
2022-02-27;111;111;0;Madrid;;
2022-02-28;111;111;0;Madrid;;
2022-03-01;111;111;0;Madrid;;
2022-03-02;111;111;0;Madrid;;
2022-03-03;111;111;0;Madrid;;
2022-03-04;111;111;0;Madrid;;
2022-03-05;111;111;0;Madrid;;
2022-03-06;111;111;0;Madrid;;
2022-03-07;111;111;0;Madrid;;
2022-03-08;111;111;0;Madrid;;
2022-03-09;111;111;0;Madrid;;
2022-03-10;111;111;0;Madrid;;
2022-03-11;111;111;0;Madrid;;
2022-03-12;111;111;0;Madrid;;
2022-03-13;111;111;0;Madrid;;
2022-03-14;111;111;0;Madrid;;
2022-03-15;111;111;0;Madrid;;
2022-03-16;111;111;0;Madrid;;
2022-03-17;111;111;0;Madrid;;
2022-03-18;111;111;0;Madrid;;
2022-03-19;111;111;0;Madrid;;
2022-03-20;111;111;0;Madrid;;
2022-03-21;111;111;0;Madrid;;
2022-03-22;111;111;0;Madrid;;
2022-03-23;111;111;0;Madrid;;
2022-03-24;111;111;0;Madrid;;
2022-03-25;111;111;0;Madrid;;
2022-03-26;111;111;0;Madrid;;
2022-03-27;111;111;0;Madrid;;
2022-03-28;111;111;0;Madrid;;
2022-03-29;111;111;0;Madrid;;
2022-03-30;111;111;0;Madrid;;
2022-03-31;111;111;0;Madrid;;
2022-04-01;111;111;0;Madrid;;
2022-04-02;111;111;0;Madrid;;
2022-04-03;111;111;0;Madrid;;
2022-04-04;111;111;0;Madrid;;
2022-04-05;111;111;0;Madrid;;
2022-04-06;111;111;0;Madrid;;
2022-04-07;111;111;0;Madrid;;
2022-04-08;111;111;0;Madrid;;
2022-04-09;111;111;0;Madrid;;
2022-04-10;111;111;0;Madrid;;
2022-04-11;111;111;0;Madrid;;
2022-04-12;111;111;0;Madrid;;
2022-04-13;111;111;0;Madrid;;
2022-04-14;111;111;0;Madrid;;
2022-04-15;111;111;0;Madrid;;
2022-04-16;111;111;0;Madrid;;
2022-04-17;111;111;0;Madrid;;
2022-04-18;111;111;0;Madrid;;
2022-04-19;111;111;0;Madrid;;
2022-04-20;111;111;0;Madrid;;
2022-04-21;111;111;0;Madrid;;
2022-04-22;111;111;0;Madrid;;
2022-04-23;111;111;0;Madrid;;
2022-04-24;111;111;0;Madrid;;
2022-04-25;111;111;0;Madrid;;
2022-04-26;111;111;0;Madrid;;
2022-04-27;111;111;0;Madrid;;
2022-04-28;111;111;0;Madrid;;
2022-04-29;111;111;0;Madrid;;
2022-04-30;111;111;0;Madrid;;
2022-05-01;111;111;0;Madrid;;
2022-05-02;111;111;0;Madrid;;
2022-05-03;111;111;0;Madrid;;
2022-05-04;111;111;0;Madrid;;
2022-05-05;111;111;0;Madrid;;
2022-05-06;111;111;0;Madrid;;
2022-05-07;111;111;0;Madrid;;
2022-05-08;111;111;0;Madrid;;
2022-05-09;111;111;0;Madrid;;
2022-05-10;111;111;0;Madrid;;
2022-05-11;111;111;0;Madrid;;
2022-05-12;111;111;0;Madrid;;
2022-05-13;111;111;0;Madrid;;
2022-05-14;111;111;0;Madrid;;
2022-05-15;111;111;0;Madrid;;
2022-05-16;111;111;0;Madrid;;
2022-05-17;111;111;0;Madrid;;
2022-05-18;111;111;0;Madrid;;
2022-05-19;111;111;0;Madrid;;
2022-05-20;111;111;0;Madrid;;
2022-05-21;111;111;0;Madrid;;
2022-05-22;111;111;0;Madrid;;
2022-05-23;111;111;0;Madrid;;
2022-05-24;111;111;0;Madrid;;
2022-05-25;111;111;0;Madrid;;
2022-05-26;111;111;0;Madrid;;
2022-05-27;111;111;0;Madrid;;
2022-05-28;111;111;0;Madrid;;
2022-05-29;111;111;0;Madrid;;
2022-05-30;111;111;0;Madrid;;
2022-05-31;111;111;0;Madrid;;
2022-06-01;111;111;0;Madrid;;
2022-06-02;111;111;0;Madrid;;
2022-06-03;111;111;0;Madrid;;
2022-06-04;111;111;0;Madrid;;
2022-06-05;111;111;0;Madrid;;
2022-06-06;111;111;0;Madrid;;
2022-06-07;111;111;0;Madrid;;
2022-06-08;111;111;0;Madrid;;
2022-06-09;111;111;0;Madrid;;
2022-06-10;111;111;0;Madrid;;
2022-06-11;111;111;0;Madrid;;
2022-06-12;111;111;0;Madrid;;
2022-06-13;111;111;0;Madrid;;
2022-06-14;111;111;0;Madrid;;
2022-06-15;111;111;0;Madrid;;
2022-06-16;111;111;0;Madrid;;
2022-06-17;111;111;0;Madrid;;
2022-06-18;111;111;0;Madrid;;
2022-06-19;111;111;0;Madrid;;
2022-06-20;111;111;0;Madrid;;
2022-06-21;111;111;0;Madrid;;
2022-06-22;111;111;0;Madrid;;
2022-06-23;111;111;0;Madrid;;
2022-06-24;111;111;0;Madrid;;
2022-06-25;111;111;0;Madrid;;
2022-06-26;111;111;0;Madrid;;
2022-06-27;111;111;0;Madrid;;
2022-06-28;111;111;0;Madrid;;
2022-06-29;111;111;0;Madrid;;
2022-06-30;111;111;0;Madrid;;
2022-07-01;111;111;0;Madrid;;
2022-07-02;111;111;0;Madrid;;
2022-07-03;111;111;0;Madrid;;
2022-07-04;111;111;0;Madrid;;
2022-07-05;111;111;0;Madrid;;
2022-07-06;111;111;0;Madrid;;
2022-07-07;111;111;0;Madrid;;
2022-07-08;111;111;0;Madrid;;
2022-07-09;111;111;0;Madrid;;
2022-07-10;111;111;0;Madrid;;
2022-07-11;111;111;0;Madrid;;
2022-07-12;111;111;0;Madrid;;
2022-07-13;111;111;0;Madrid;;
2022-07-14;111;111;0;Madrid;;
2022-07-15;111;111;0;Madrid;;
2022-07-16;111;111;0;Madrid;;
2022-07-17;111;111;0;Madrid;;
2022-07-18;111;111;0;Madrid;;
2022-07-19;111;111;0;Madrid;;
2022-07-20;111;111;0;Madrid;;
2022-07-21;111;111;0;Madrid;;
2022-07-22;111;111;0;Madrid;;
2022-07-23;111;111;0;Madrid;;
2022-07-24;111;111;0;Madrid;;
2022-07-25;111;111;0;Madrid;;
2022-07-26;111;111;0;Madrid;;
2022-07-27;111;111;0;Madrid;;
2022-07-28;111;111;0;Madrid;;
2022-07-29;111;111;0;Madrid;;
2022-07-30;111;111;0;Madrid;;
2022-07-31;111;111;0;Madrid;;
2022-08-01;111;111;0;Madrid;;
2022-08-02;111;111;0;Madrid;;
2022-08-03;111;111;0;Madrid;;
2022-08-04;111;111;0;Madrid;;
2022-08-05;111;111;0;Madrid;;
2022-08-06;111;111;0;Madrid;;
2022-08-07;111;111;0;Madrid;;
2022-08-08;111;111;0;Madrid;;
2022-08-09;111;111;0;Madrid;;
2022-08-10;111;111;0;Madrid;;
2022-08-11;111;111;0;Madrid;;
2022-08-12;111;111;0;Madrid;;
2022-08-13;111;111;0;Madrid;;
2022-08-14;111;111;0;Madrid;;
2022-08-15;111;111;0;Madrid;;
2022-08-16;111;111;0;Madrid;;
2022-08-17;111;111;0;Madrid;;
2022-08-18;111;111;0;Madrid;;
2022-08-19;111;111;0;Madrid;;
2022-08-20;111;111;0;Madrid;;
2022-08-21;111;111;0;Madrid;;
2022-08-22;111;111;0;Madrid;;
2022-08-23;111;111;0;Madrid;;
2022-08-24;111;111;0;Madrid;;
2022-08-25;111;111;0;Madrid;;
2022-08-26;111;111;0;Madrid;;
2022-08-27;111;111;0;Madrid;;
2022-08-28;111;111;0;Madrid;;
2022-08-29;111;111;0;Madrid;;
2022-08-30;111;111;0;Madrid;;
2022-08-31;111;111;0;Madrid;;
2022-09-01;111;111;0;Madrid;;
2022-09-02;111;111;0;Madrid;;
2022-09-03;111;111;0;Madrid;;
2022-09-04;111;111;0;Madrid;;
2022-09-05;111;111;0;Madrid;;
2022-09-06;111;111;0;Madrid;;
2022-09-07;111;111;0;Madrid;;
2022-09-08;111;111;0;Madrid;;
2022-09-09;111;111;0;Madrid;;
2022-09-10;111;111;0;Madrid;;
2022-09-11;111;111;0;Madrid;;
2022-09-12;111;111;0;Madrid;;
2022-09-13;111;111;0;Madrid;;
2022-09-14;111;111;0;Madrid;;
2022-09-15;111;111;0;Madrid;;
2022-09-16;111;111;0;Madrid;;
2022-09-17;111;111;0;Madrid;;
2022-09-18;111;111;0;Madrid;;
2022-09-19;111;111;0;Madrid;;
2022-09-20;111;111;0;Madrid;;
2022-09-21;111;111;0;Madrid;;
2022-09-22;111;111;0;Madrid;;
2022-09-23;111;111;0;Madrid;;
2022-09-24;111;111;0;Madrid;;
2022-09-25;111;111;0;Madrid;;
2022-09-26;111;111;0;Madrid;;
2022-09-27;111;111;0;Madrid;;
2022-09-28;111;111;0;Madrid;;
2022-09-29;111;111;0;Madrid;;
2022-09-30;111;111;0;Madrid;;
2022-10-01;111;111;0;Madrid;;
2022-10-02;111;111;0;Madrid;;
2022-10-03;111;111;0;Madrid;;
2022-10-04;111;111;0;Madrid;;
2022-10-05;111;111;0;Madrid;;
2022-10-06;111;111;0;Madrid;;
2022-10-07;111;111;0;Madrid;;
2022-10-08;111;111;0;Madrid;;
2022-10-09;111;111;0;Madrid;;
2022-10-10;111;111;0;Madrid;;
2022-10-11;111;111;0;Madrid;;
2022-10-12;111;111;0;Madrid;;
2022-10-13;111;111;0;Madrid;;
2022-10-14;111;111;0;Madrid;;
2022-10-15;111;111;0;Madrid;;
2022-10-16;111;111;0;Madrid;;
2022-10-17;111;111;0;Madrid;;
2022-10-18;111;111;0;Madrid;;
2022-10-19;111;111;0;Madrid;;
2022-10-20;111;111;0;Madrid;;
2022-10-21;111;111;0;Madrid;;
2022-10-22;111;111;0;Madrid;;
2022-10-23;111;111;0;Madrid;;
2022-10-24;111;111;0;Madrid;;
2022-10-25;111;111;0;Madrid;;
2022-10-26;111;111;0;Madrid;;
2022-10-27;111;111;0;Madrid;;
2022-10-28;111;111;0;Madrid;;
2022-10-29;111;111;0;Madrid;;
2022-10-30;111;111;0;Madrid;;
2022-10-31;111;111;0;Madrid;;
2022-11-01;111;111;0;Madrid;;
2022-11-02;111;111;0;Madrid;;
2022-11-03;111;111;0;Madrid;;
2022-11-04;111;111;0;Madrid;;
2022-11-05;111;111;0;Madrid;;
2022-11-06;111;111;0;Madrid;;
2022-11-07;111;111;0;Madrid;;
2022-11-08;111;111;0;Madrid;;
2022-11-09;111;111;0;Madrid;;
2022-11-10;111;111;0;Madrid;;
2022-11-11;111;111;0;Madrid;;
2022-11-12;111;111;0;Madrid;;
2022-11-13;111;111;0;Madrid;;
2022-11-14;111;111;0;Madrid;;
2022-11-15;111;111;0;Madrid;;
2022-11-16;111;111;0;Madrid;;
2022-11-17;111;111;0;Madrid;;
2022-11-18;111;111;0;Madrid;;
2022-11-19;111;111;0;Madrid;;
2022-11-20;111;111;0;Madrid;;
2022-11-21;111;111;0;Madrid;;
2022-11-22;111;111;0;Madrid;;
2022-11-23;111;111;0;Madrid;;
2022-11-24;111;111;0;Madrid;;
2022-11-25;111;111;0;Madrid;;
2022-11-26;111;111;0;Madrid;;
2022-11-27;111;111;0;Madrid;;
2022-11-28;111;111;0;Madrid;;
2022-11-29;111;111;0;Madrid;;
2022-11-30;111;111;0;Madrid;;
2022-12-01;111;111;0;Madrid;;
2022-12-02;111;111;0;Madrid;;
2022-12-03;111;111;0;Madrid;;
2022-12-04;111;111;0;Madrid;;
2022-12-05;111;111;0;Madrid;;
2022-12-06;111;111;0;Madrid;;
2022-12-07;111;111;0;Madrid;;
2022-12-08;111;111;0;Madrid;;
2022-12-09;111;111;0;Madrid;;
2022-12-10;111;111;0;Madrid;;
2022-12-11;111;111;0;Madrid;;
2022-12-12;111;111;0;Madrid;;
2022-12-13;111;111;0;Madrid;;
2022-12-14;111;111;0;Madrid;;
2022-12-15;111;111;0;Madrid;;
2022-12-16;111;111;0;Madrid;;
2022-12-17;111;111;0;Madrid;;
2022-12-18;111;111;0;Madrid;;
2022-12-19;111;111;0;Madrid;;
2022-12-20;111;111;0;Madrid;;
2022-12-21;111;111;0;Madrid;;
2022-12-22;111;111;0;Madrid;;
2022-12-23;111;111;0;Madrid;;
2022-12-24;111;111;0;Madrid;;
2022-12-25;111;111;0;Madrid;;
2022-12-26;111;111;0;Madrid;;
2022-12-27;111;111;0;Madrid;;
2022-12-28;111;111;0;Madrid;;
2022-12-29;111;111;0;Madrid;;
2022-12-30;111;111;0;Madrid;;
2022-12-31;111;111;0;Madrid;;
2023-01-01;111;111;0;Madrid;;
2023-01-02;111;24;87;Madrid;;
2023-01-03;111;24;87;Madrid;;
2023-01-04;111;73;38;Madrid;;
2023-01-05;111;69;42;Madrid;;
2023-01-06;111;36;75;Madrid;;
2023-01-07;111;61;50;Madrid;;
2023-01-08;111;81;30;Madrid;;
2023-01-09;111;74;37;Madrid;;
2023-01-10;111;67;44;Madrid;;
2023-01-11;111;70;41;Madrid;;
2023-01-12;111;63;48;Madrid;;
2023-01-13;111;47;64;Madrid;;
2023-01-14;111;16;95;Madrid;;
2023-01-15;111;25;86;Madrid;;
2023-01-16;111;38;73;Madrid;;
2023-01-17;111;12;99;Madrid;;
2023-01-18;111;0;111;Madrid;;
2023-01-19;111;3;108;Madrid;;
2023-01-20;111;0;111;Madrid;;
2023-01-21;111;0;111;Madrid;;
2023-01-22;111;29;82;Madrid;;
2023-01-23;111;42;69;Madrid;;
2023-01-24;111;34;77;Madrid;;
2023-01-25;111;23;88;Madrid;;
2023-01-26;111;15;96;Madrid;;
2023-01-27;111;4;107;Madrid;;
2023-01-28;111;1;110;Madrid;;
2023-01-29;111;34;77;Madrid;;
2023-01-30;111;52;59;Madrid;;
2023-01-31;111;53;58;Madrid;;
2023-02-01;111;41;70;Madrid;;
2023-02-02;111;28;83;Madrid;;
2023-02-03;111;4;107;Madrid;;
2023-02-04;111;1;110;Madrid;;
2023-02-05;111;47;64;Madrid;;
2023-02-06;111;53;58;Madrid;;
2023-02-07;111;38;73;Madrid;;
2023-02-08;111;45;66;Madrid;;
2023-02-09;111;24;87;Madrid;;
2023-02-10;111;15;96;Madrid;;
2023-02-11;111;5;106;Madrid;;
2023-02-12;111;37;74;Madrid;;
2023-02-13;111;53;58;Madrid;;
2023-02-14;111;31;80;Madrid;;
2023-02-15;111;24;87;Madrid;;
2023-02-16;111;23;88;Madrid;;
2023-02-17;111;8;103;Madrid;;
2023-02-18;111;0;111;Madrid;;
2023-02-19;111;21;90;Madrid;;
2023-02-20;111;18;93;Madrid;;
2023-02-21;111;18;93;Madrid;;
2023-02-22;111;1;110;Madrid;;
2023-02-23;111;14;97;Madrid;;
2023-02-24;111;0;111;Madrid;;
2023-02-25;111;0;111;Madrid;;
2023-02-26;111;11;100;Madrid;;
2023-02-27;111;26;85;Madrid;;
2023-02-28;111;29;82;Madrid;;
2023-03-01;111;37;74;Madrid;;
2023-03-02;111;25;86;Madrid;;
2023-03-03;111;12;99;Madrid;;
2023-03-04;111;0;111;Madrid;;
2023-03-05;111;39;72;Madrid;;
2023-03-06;111;48;63;Madrid;;
2023-03-07;111;36;75;Madrid;;
2023-03-08;111;31;80;Madrid;;
2023-03-09;111;28;83;Madrid;;
2023-03-10;111;12;99;Madrid;;
2023-03-11;111;0;111;Madrid;;
2023-03-12;111;26;85;Madrid;;
2023-03-13;111;38;73;Madrid;;
2023-03-14;111;17;94;Madrid;;
2023-03-15;111;0;111;Madrid;;
2023-03-16;111;15;96;Madrid;;
2023-03-17;111;7;104;Madrid;;
2023-03-18;111;14;97;Madrid;;
2023-03-19;111;49;62;Madrid;;
2023-03-20;111;50;61;Madrid;;
2023-03-21;111;34;77;Madrid;;
2023-03-22;111;28;83;Madrid;;
2023-03-23;111;17;94;Madrid;;
2023-03-24;111;0;111;Madrid;;
2023-03-25;111;0;111;Madrid;;
2023-03-26;111;39;72;Madrid;;
2023-03-27;111;34;77;Madrid;;
2023-03-28;111;16;95;Madrid;;
2023-03-29;111;10;101;Madrid;;
2023-03-30;111;19;92;Madrid;;
2023-03-31;111;36;75;Madrid;;
2023-04-01;111;11;100;Madrid;;
2023-04-02;111;29;82;Madrid;;
2023-04-03;111;27;84;Madrid;;
2023-04-04;111;24;87;Madrid;;
2023-04-05;111;18;93;Madrid;;
2023-04-06;111;14;97;Madrid;;
2023-04-07;111;0;111;Madrid;;
2023-04-08;111;3;108;Madrid;;
2023-04-09;111;24;87;Madrid;;
2023-04-10;111;40;71;Madrid;;
2023-04-11;111;23;88;Madrid;;
2023-04-12;111;0;111;Madrid;;
2023-04-13;111;18;93;Madrid;;
2023-04-14;111;14;97;Madrid;;
2023-04-15;111;0;111;Madrid;;
2023-04-16;111;34;77;Madrid;;
2023-04-17;111;17;94;Madrid;;
2023-04-18;111;0;111;Madrid;;
2023-04-19;111;0;111;Madrid;;
2023-04-20;111;16;95;Madrid;;
2023-04-21;111;0;111;Madrid;;
2023-04-22;111;0;111;Madrid;;
2023-04-23;111;23;88;Madrid;;
2023-04-24;111;28;83;Madrid;;
2023-04-25;111;15;96;Madrid;;
2023-04-26;111;14;97;Madrid;;
2023-04-27;111;24;87;Madrid;;
2023-04-28;111;17;94;Madrid;;
2023-04-29;111;0;111;Madrid;;
2023-04-30;111;13;98;Madrid;;
2023-05-01;111;43;68;Madrid;;
2023-05-02;111;54;57;Madrid;;
2023-05-03;111;34;77;Madrid;;
2023-05-04;111;26;85;Madrid;;
2023-05-05;111;17;94;Madrid;;
2023-05-06;111;9;102;Madrid;;
2023-05-07;111;58;53;Madrid;;
2023-05-08;111;32;79;Madrid;;
2023-05-09;111;0;111;Madrid;;
2023-05-10;111;15;96;Madrid;;
2023-05-11;111;23;88;Madrid;;
2023-05-12;111;17;94;Madrid;;
2023-05-13;111;5;106;Madrid;;
2023-05-14;111;17;94;Madrid;;
2023-05-15;111;36;75;Madrid;;
2023-05-16;111;17;94;Madrid;;
2023-05-17;111;2;109;Madrid;;
2023-05-18;111;0;111;Madrid;;
2023-05-19;111;0;111;Madrid;;
2023-05-20;111;0;111;Madrid;;
2023-05-21;111;13;98;Madrid;;
2023-05-22;111;20;91;Madrid;;
2023-05-23;111;10;101;Madrid;;
2023-05-24;111;1;110;Madrid;;
2023-05-25;111;2;109;Madrid;;
2023-05-26;111;5;106;Madrid;;
2023-05-27;111;6;105;Madrid;;
2023-05-28;111;31;80;Madrid;;
2023-05-29;111;21;90;Madrid;;
2023-05-30;111;37;74;Madrid;;
2023-05-31;111;23;88;Madrid;;
2023-06-01;111;16;95;Madrid;;
2023-06-02;111;18;93;Madrid;;
2023-06-03;111;6;105;Madrid;;
2023-06-04;111;26;85;Madrid;;
2023-06-05;111;17;94;Madrid;;
2023-06-06;111;12;99;Madrid;;
2023-06-07;111;11;100;Madrid;;
2023-06-08;111;9;102;Madrid;;
2023-06-09;111;5;106;Madrid;;
2023-06-10;111;0;111;Madrid;;
2023-06-11;111;51;60;Madrid;;
2023-06-12;111;38;73;Madrid;;
2023-06-13;111;30;81;Madrid;;
2023-06-14;111;16;95;Madrid;;
2023-06-15;111;12;99;Madrid;;
2023-06-16;111;17;94;Madrid;;
2023-06-17;111;9;102;Madrid;;
2023-06-18;111;44;67;Madrid;;
2023-06-19;111;38;73;Madrid;;
2023-06-20;111;26;85;Madrid;;
2023-06-21;111;9;102;Madrid;;
2023-06-22;111;20;91;Madrid;;
2023-06-23;111;8;103;Madrid;;
2023-06-24;111;11;100;Madrid;;
2023-06-25;111;50;61;Madrid;;
2023-06-26;111;29;82;Madrid;;
2023-06-27;111;17;94;Madrid;;
2023-06-28;111;16;95;Madrid;;
2023-06-29;111;4;107;Madrid;;
2023-06-30;111;12;99;Madrid;;
2023-07-01;111;4;107;Madrid;;
2023-07-02;111;18;93;Madrid;;
2023-07-03;111;27;84;Madrid;;
2023-07-04;111;21;90;Madrid;;
2023-07-05;111;8;103;Madrid;;
2023-07-06;111;2;109;Madrid;;
2023-07-07;111;4;107;Madrid;;
2023-07-08;111;9;102;Madrid;;
2023-07-09;111;43;68;Madrid;;
2023-07-10;111;60;51;Madrid;;
2023-07-11;111;41;70;Madrid;;
2023-07-12;111;24;87;Madrid;;
2023-07-13;111;29;82;Madrid;;
2023-07-14;111;25;86;Madrid;;
2023-07-15;111;26;85;Madrid;;
2023-07-16;111;56;55;Madrid;;
2023-07-17;111;32;79;Madrid;;
2023-07-18;111;17;94;Madrid;;
2023-07-19;111;33;78;Madrid;;
2023-07-20;111;33;78;Madrid;;
2023-07-21;111;35;76;Madrid;;
2023-07-22;111;26;85;Madrid;;
2023-07-23;111;69;42;Madrid;;
2023-07-24;111;67;44;Madrid;;
2023-07-25;111;67;44;Madrid;;
2023-07-26;111;53;58;Madrid;;
2023-07-27;111;37;74;Madrid;;
2023-07-28;111;17;94;Madrid;;
2023-07-29;111;21;90;Madrid;;
2023-07-30;111;62;49;Madrid;;
2023-07-31;111;84;27;Madrid;;
2023-08-01;111;76;35;Madrid;;
2023-08-02;111;56;55;Madrid;;
2023-08-03;111;52;59;Madrid;;
2023-08-04;111;36;75;Madrid;;
2023-08-05;111;26;85;Madrid;;
2023-08-06;111;52;59;Madrid;;
2023-08-07;111;43;68;Madrid;;
2023-08-08;111;34;77;Madrid;;
2023-08-09;111;41;70;Madrid;;
2023-08-10;111;40;71;Madrid;;
2023-08-11;111;23;88;Madrid;;
2023-08-12;111;6;105;Madrid;;
2023-08-13;111;47;64;Madrid;;
2023-08-14;111;13;98;Madrid;;
2023-08-15;111;21;90;Madrid;;
2023-08-16;111;19;92;Madrid;;
2023-08-17;111;50;61;Madrid;;
2023-08-18;111;40;71;Madrid;;
2023-08-19;111;24;87;Madrid;;
2023-08-20;111;46;65;Madrid;;
2023-08-21;111;49;62;Madrid;;
2023-08-22;111;54;57;Madrid;;
2023-08-23;111;44;67;Madrid;;
2023-08-24;111;27;84;Madrid;;
2023-08-25;111;21;90;Madrid;;
2023-08-26;111;9;102;Madrid;;
2023-08-27;111;55;56;Madrid;;
2023-08-28;111;32;79;Madrid;;
2023-08-29;111;29;82;Madrid;;
